time,Xm,Xo,delta,comp_time
0.064,0.9842721050184897,1.0,0.5,0.004007577896118164
1.6640000000000001,0.979386891482481,1.0,0.5,0.00200653076171875
3.2640000000000002,0.9801347786103269,1.0,0.5,0.0050013065338134766
4.864,0.9794644339223058,1.0,0.5,0.002986907958984375
6.464,0.31731050786291415,1.0,0.5,57.84842491149902
8.064,0.7493461898688476,1.0,0.5,0.0059986114501953125
9.664,0.8997907966686207,1.0,0.5,0.005034923553466797
11.264,0.9929018657790143,1.0,0.5,0.008030176162719727
12.864,0.31731050786291415,1.0,0.5,52.56561827659607
14.464,0.7575285912016361,1.0,0.5,0.002018451690673828
16.064,0.7686082873202389,1.0,0.5,0.012056112289428711
17.664,0.31731050786291415,1.0,0.5,49.078808069229126
19.264,0.734162757488821,1.0,0.5,0.009031057357788086
20.864,0.784583552921522,1.0,0.5,0.005036115646362305
22.464000000000002,0.7348353085767272,1.0,0.5,0.007036447525024414
24.064,0.7492328917789524,1.0,0.5,0.01199793815612793
25.664,0.7812457445721641,1.0,0.5,0.0040242671966552734
27.264,0.31731050786291415,1.0,0.5,42.21347093582153
28.864,0.7370440937059386,1.0,0.5,0.0029878616333007812
30.464000000000002,0.31731050786291415,1.0,0.5,41.93183183670044
32.064,0.31731050786291415,1.0,0.5,71.31431865692139
33.664,0.7354575783329271,0.5370495669980351,0.5,0.008996725082397461
35.264,0.7632735144090927,0.5370495669980351,0.5,0.003999948501586914
36.864000000000004,0.9389239655665325,0.5370495669980351,0.5,0.003023386001586914
38.464,0.9375428518700768,0.5370495669980351,0.5,0.004997730255126953
40.064,0.9580887807351739,0.5370495669980351,0.5,0.0020172595977783203
41.664,0.98666511465063,0.5370495669980351,0.5,0.004030466079711914
43.264,0.9918076846080346,0.5370495669980351,0.5,0.0030062198638916016
44.864000000000004,0.9709552707961673,0.5370495669980351,0.5,0.0030150413513183594
46.464,0.9399282428254141,0.5370495669980351,0.5,0.004022359848022461
48.064,0.9293633202155072,0.5370495669980351,0.5,0.005029201507568359
49.664,0.8994219108898778,0.5370495669980351,0.5,0.0030105113983154297
51.264,0.9224879333078029,0.5370495669980351,0.5,0.003996849060058594
52.864000000000004,0.9379439912055454,0.5370495669980351,0.5,0.0030090808868408203
54.464,0.9528827198859722,0.5370495669980351,0.5,0.0030183792114257812
56.064,0.9544877269483747,0.5370495669980351,0.5,0.003017425537109375
57.664,0.9401797723068568,0.5370495669980351,0.5,0.012058496475219727
59.264,0.9593409766200316,0.5370495669980351,0.5,0.003032207489013672
60.864000000000004,0.9479506614139572,0.5370495669980351,0.5,0.0030388832092285156
62.464,0.9604503704497978,0.5370495669980351,0.5,0.0019996166229248047
64.06400000000001,0.9930208361739163,0.5370495669980351,0.5,0.0020225048065185547
65.664,0.9765004238941715,0.5370495669980351,0.5,0.003022909164428711
67.264,0.9397133390350083,0.5370495669980351,0.5,0.003015756607055664
68.864,0.8908317664835028,0.5370495669980351,0.5,0.002017974853515625
70.464,0.8595718227623876,0.5370495669980351,0.5,0.002009868621826172
72.06400000000001,0.8768494274562204,0.5370495669980351,0.5,0.003021240234375
73.664,0.8692046561831119,0.5370495669980351,0.5,0.0019903182983398438
75.264,0.8957719024470419,0.5370495669980351,0.5,0.004032611846923828
76.864,0.874186621901909,0.5370495669980351,0.5,0.007010698318481445
78.464,0.8758947083199744,0.5370495669980351,0.5,0.0030202865600585938
80.06400000000001,0.8518256580760315,0.5370495669980351,0.5,0.004030942916870117
81.664,0.8550826767302576,0.5370495669980351,0.5,0.0040242671966552734
83.264,0.8290999327376916,0.5370495669980351,0.5,0.00400090217590332
84.864,0.7870580697406233,0.5370495669980351,0.5,0.003006458282470703
86.464,0.7510767837985364,0.5370495669980351,0.5,0.00299072265625
88.06400000000001,0.6798160663620016,0.5370495669980351,0.5,0.002984762191772461
89.664,0.5497055406128097,0.5370495669980351,0.5,0.0060291290283203125
91.264,0.5552276908274788,0.5370495669980351,0.5,0.010044097900390625
92.864,0.31731050786291415,0.5370495669980351,0.5,112.03781294822693
94.464,0.7448714352526746,0.0,0.5,0.003015279769897461
96.06400000000001,0.7928313368468332,0.0,0.5,0.00201416015625
97.664,0.7224241785579073,0.0,0.5,0.0030226707458496094
99.264,0.722523974657491,0.0,0.5,0.002010822296142578
100.864,0.8173681819776224,0.0,0.5,0.01204538345336914
102.464,0.9575667354971369,0.0,0.5,0.002998828887939453
104.06400000000001,0.9191190922830006,0.0,0.5,0.004033565521240234
105.664,0.9184680090158341,0.0,0.5,0.004030942916870117
107.264,0.9285024637063075,0.0,0.5,0.0019826889038085938
108.864,0.9327518913715576,0.0,0.5,0.007023811340332031
110.464,0.9418166015675096,0.0,0.5,0.0019998550415039062
112.06400000000001,0.9566452770086395,0.0,0.5,0.011995315551757812
113.664,0.9611717163617928,0.0,0.5,0.0019884109497070312
115.264,0.9690980660847763,0.0,0.5,0.005998373031616211
116.864,0.9746549359517049,0.0,0.5,0.004015207290649414
118.464,0.973916652967445,0.0,0.5,0.002999544143676758
120.06400000000001,0.9808353982908864,0.0,0.5,0.0030083656311035156
121.664,0.9837352869293086,0.0,0.5,0.0040264129638671875
123.264,0.9905191400838229,0.0,0.5,0.003009796142578125
124.864,0.9974908348874683,0.0,0.5,0.0030083656311035156
126.464,0.9967143826233735,0.0,0.5,0.011057853698730469
128.064,0.996426532327551,0.0,0.5,0.003555774688720703
129.66400000000002,0.9959195651534616,0.0,0.5,0.005030632019042969
131.264,0.9955706051698974,0.0,0.5,0.01200556755065918
132.864,0.99687940716217,0.0,0.5,0.004995107650756836
134.464,0.9955369084729271,0.0,0.5,0.012008428573608398
136.064,0.9952530141609264,0.0,0.5,0.0020208358764648438
137.66400000000002,0.9961608923480834,0.0,0.5,0.012057065963745117
139.264,0.995375881611642,0.0,0.5,0.007036924362182617
