time,Xm,Xo,delta,comp_time
0.064,0.9867536880648482,1.0,1.0,36.69620871543884
1.6640000000000001,0.9391604379950103,1.0,1.0,35.67400074005127
3.2640000000000002,0.7914247887360268,1.0,1.0,33.7820725440979
4.864,0.7908027593992684,1.0,1.0,33.829153537750244
6.464,0.7982151908990465,1.0,1.0,32.94357252120972
8.064,0.9010184772917015,1.0,1.0,32.01593232154846
9.664,0.7980864146391227,1.0,1.0,38.18742346763611
11.264,0.7346904801989029,0.22127846789844408,1.0,37.05399990081787
12.864,0.7496104713184133,0.22127846789844408,1.0,36.690699100494385
14.464,0.8198348715465398,0.3363755443363323,1.0,34.90000820159912
16.064,0.9223450311066343,0.3363755443363323,1.0,34.69399905204773
17.664,0.8989724620701172,0.037482431757070334,1.0,33.137001276016235
19.264,0.9008064672238465,0.0996679946249559,1.0,31.900509357452393
20.864,0.8848219498827812,0.037482431757070334,1.0,31.86776900291443
22.464000000000002,0.8757887279229633,0.0,1.0,29.729140281677246
24.064,0.8794239077651973,0.0996679946249559,1.0,28.620326280593872
25.664,0.9900949091940894,0.874053287886007,1.0,27.791998863220215
27.264,0.8859030729404673,0.3363755443363323,1.0,26.80900001525879
28.864,0.9016676001116493,0.3363755443363323,1.0,25.680999279022217
30.464000000000002,0.8817233177171,0.22127846789844408,1.0,24.97959852218628
32.064,0.9132379732400357,1.0,1.0,24.01102113723755
33.664,0.874345298550572,0.22127846789844408,1.0,22.705133199691772
35.264,0.7721204247442457,0.037482431757070334,1.0,22.014514446258545
36.864000000000004,0.7580048096992176,0.0,1.0,20.92400074005127
38.464,0.7361523231061797,0.0,1.0,60.502249240875244
40.064,0.7528465458348355,0.0,1.0,60.27428579330444
41.664,0.7681571861239322,0.0,1.0,59.52453398704529
43.264,0.7299509778741349,0.0,1.0,60.37548112869263
44.864000000000004,0.7462150628993798,0.0,1.0,61.259512424468994
46.464,0.9132961909000494,0.0,1.0,61.40133786201477
48.064,0.9927849681315504,0.0,1.0,61.44100046157837
49.664,0.9949217355415936,0.0,1.0,61.0847954750061
51.264,0.9873736374478674,0.0,1.0,61.33399415016174
52.864000000000004,0.988655531326633,0.0,1.0,61.49998235702515
54.464,0.9928970951793263,0.0,1.0,61.195743560791016
56.064,0.9897710762105238,0.0,1.0,61.59783864021301
57.664,0.9925369635842227,0.0,1.0,61.78498578071594
59.264,0.9909674570587981,0.0,1.0,61.667999505996704
60.864000000000004,0.9955661085399745,0.0,1.0,62.117002725601196
62.464,0.9959852601115389,0.0,1.0,61.83500051498413
64.06400000000001,0.9950743086216012,0.0,1.0,61.86500120162964
65.664,0.9957693448548028,0.0,1.0,61.6050009727478
67.264,0.9982960700604329,0.0,1.0,61.37099623680115
68.864,0.9967679769807201,0.0,1.0,61.84425711631775
70.464,0.9971807777237536,0.0,1.0,62.16208076477051
72.06400000000001,0.998358992984107,0.0,1.0,61.782023191452026
73.664,0.9926464285140482,0.0,1.0,61.76602602005005
75.264,0.9907647699376174,0.0,1.0,61.371825218200684
76.864,0.9922744082903749,0.0,1.0,61.82610726356506
78.464,0.9950414388356712,0.0,1.0,61.83189058303833
80.06400000000001,0.9930581455400176,0.0,1.0,61.35306358337402
