time,Xm,Xo,delta,comp_time
0.064,0.9867536880648482,1.0,1.0,35.63530445098877
1.6640000000000001,0.9391604379950103,1.0,1.0,34.40898323059082
3.2640000000000002,0.7914247887360268,1.0,1.0,33.114160776138306
4.864,0.7908027593992684,1.0,1.0,33.22264862060547
6.464,0.7982151908990465,1.0,1.0,30.13402223587036
8.064,0.9010184772917015,1.0,1.0,35.75236177444458
9.664,0.7980864146391227,1.0,1.0,38.91379499435425
11.264,0.7346766630736843,0.14888503362331806,1.0,38.81987905502319
12.864,0.7483399498315848,0.14888503362331806,1.0,37.203999280929565
14.464,0.8406062133846715,0.0996679946249559,1.0,34.508769035339355
16.064,0.9022204658362658,0.0996679946249559,1.0,34.34750294685364
17.664,0.9120466342009261,0.037482431757070334,1.0,32.97738695144653
19.264,0.8732734420132771,0.016665123628238687,1.0,31.664403200149536
20.864,0.94225563431275,0.22127846789844408,1.0,30.54799461364746
22.464000000000002,0.9113214716491973,0.0996679946249559,1.0,30.226238250732422
24.064,0.9047428640615134,0.06419730357983644,1.0,29.359999418258667
25.664,0.9390725228093755,0.0,1.0,35.81357026100159
27.264,0.9556972962924797,0.0,1.0,27.966999530792236
28.864,0.9536752125340424,0.0,1.0,27.960426568984985
30.464000000000002,0.905056059176159,0.016665123628238687,1.0,25.84800148010254
32.064,0.8808929589554377,0.0,1.0,24.375487565994263
33.664,0.8930990649921555,0.0,1.0,23.84200096130371
35.264,0.8816432031939974,0.0,1.0,22.95724320411682
36.864000000000004,0.7387678115776217,0.0,1.0,21.37263560295105
38.464,0.7730389660939627,0.0,1.0,20.933311700820923
40.064,0.7412451527210153,0.0,1.0,60.29290795326233
41.664,0.7472518973888931,0.0,1.0,59.85010004043579
43.264,0.775227060533318,0.0,1.0,60.28866195678711
44.864000000000004,0.7351782394109676,0.0,1.0,60.4121413230896
46.464,0.7421379877788421,0.0,1.0,61.41097354888916
48.064,0.877820621397758,0.0,1.0,60.858916997909546
49.664,0.989467459008293,0.0,1.0,61.052725315093994
51.264,0.9901440223089657,0.0,1.0,61.32602834701538
52.864000000000004,0.9863312528835211,0.0,1.0,61.58402919769287
54.464,0.9952357069709168,0.0,1.0,61.42919325828552
56.064,0.993969775762767,0.0,1.0,61.5636785030365
57.664,0.9914000588919691,0.0,1.0,62.1419894695282
59.264,0.9959931946206371,0.0,1.0,61.8345251083374
60.864000000000004,0.9934826473130391,0.0,1.0,61.94203233718872
62.464,0.9952519152420136,0.0,1.0,62.84290170669556
64.06400000000001,0.9872767961406335,0.0,1.0,63.0745804309845
65.664,0.9894720853101131,0.0,1.0,62.25436043739319
67.264,0.9909913037198614,0.0,1.0,63.42445492744446
68.864,0.9941799756878438,0.0,1.0,61.78767275810242
70.464,0.9927999341112592,0.0,1.0,61.78499794006348
72.06400000000001,0.9924580831720389,0.0,1.0,61.24281191825867
73.664,0.9955328981234661,0.0,1.0,62.18170189857483
75.264,0.9951847740234936,0.0,1.0,62.539297342300415
76.864,0.9956169183497767,0.0,1.0,65.01165699958801
78.464,0.9983579960547622,0.0,1.0,63.543047189712524
80.06400000000001,0.9958059941418269,0.0,1.0,63.119553327560425
