time,Xm,Xo,delta,comp_time
0.064,0.9867536880648482,1,0.25,0.002987384796142578
1.6640000000000001,0.9867901102883132,1,0.25,0.001986980438232422
3.2640000000000002,0.9904200599116126,1,0.25,0.0030007362365722656
4.864,0.9939751614589785,1,0.25,0.0019991397857666016
6.464,0.9961469553522124,1,0.25,0.0029854774475097656
8.064,0.9986539268818513,1,0.25,0.002999544143676758
9.664,0.9937839654509204,1,0.25,0.0029993057250976562
11.264,0.9939198321939295,1,0.25,0.0019986629486083984
12.864,0.9925489152531772,1,0.25,0.001984834671020508
14.464,0.9908827012048051,1,0.25,0.0019991397857666016
16.064,0.8538220503469542,1,0.25,0.004000425338745117
17.664,0.7310855267135223,1,0.25,0.0030007362365722656
19.264,0.6847070852942871,1,0.25,0.004000186920166016
20.864,0.5585369885571585,1,0.25,0.0020003318786621094
22.464000000000002,0.4442786221674964,1,0.25,0.0019981861114501953
24.064,0.31798869630170273,1,0.25,0.0029990673065185547
25.664,0.20814072759646585,1,0.25,27.889509201049805
27.264,0.9150408067775522,1,0.25,0.0029993057250976562
28.864,0.9121411604548895,1,0.25,0.0029990673065185547
30.464000000000002,0.9321596737661504,1,0.25,0.0019998550415039062
32.064,0.9032294388743274,1,0.25,0.001984119415283203
33.664,0.7868875556373227,1,0.25,0.0030002593994140625
35.264,0.7955066026644748,1,0.25,0.0029981136322021484
36.864000000000004,0.7629438927377525,1,0.25,0.0029997825622558594
38.464,0.7682301247446612,1,0.25,0.0029993057250976562
40.064,0.8124989054592362,1,0.25,0.0025086402893066406
41.664,0.7525654621663029,1,0.25,0.027000904083251953
43.264,0.7554565896009968,1,0.25,0.0029954910278320312
44.864000000000004,0.8370308482042554,1,0.25,0.0019936561584472656
46.464,0.9389662919112363,1,0.25,0.0019965171813964844
48.064,0.6670419140667311,1,0.25,0.0029904842376708984
49.664,0.43279575188074415,1,0.25,0.003000497817993164
51.264,0.2602657930429404,1,0.25,0.0029990673065185547
52.864000000000004,0.14062851479882307,1,0.25,63.42870497703552
54.464,0.9946873765978155,0,0.25,0.0029878616333007812
56.064,0.996379767956235,0,0.25,0.0029997825622558594
57.664,0.9983619111386959,0,0.25,0.0030007362365722656
59.264,0.9945393116372325,0,0.25,0.0029914379119873047
60.864000000000004,0.9948577174957363,0,0.25,0.002921581268310547
62.464,0.9961638998280575,0,0.25,0.0019989013671875
64.06400000000001,0.9953107011011388,0,0.25,0.0029773712158203125
65.664,0.9992305283621483,0,0.25,0.0029761791229248047
67.264,0.994517726137947,0,0.25,0.0030002593994140625
68.864,0.9943894213576256,0,0.25,0.0029997825622558594
70.464,0.998003837306793,0,0.25,0.0029785633087158203
72.06400000000001,0.9979183539639096,0,0.25,0.0030002593994140625
73.664,0.9975574362897677,0,0.25,0.0020003318786621094
75.264,0.9950769554861363,0,0.25,0.002996206283569336
76.864,0.9952695515937688,0,0.25,0.003000020980834961
78.464,0.9954442909928096,0,0.25,0.002912759780883789
80.06400000000001,0.9942692874684649,0,0.25,0.0025184154510498047
