time,Xm,Xo,delta,comp_time
0.064,0.9867536880648482,1.0,0.25,0.003000020980834961
1.6640000000000001,0.9867901102883132,1.0,0.25,0.0029981136322021484
3.2640000000000002,0.9904200599116126,1.0,0.25,0.0029883384704589844
4.864,0.9939751614589785,1.0,0.25,0.0029997825622558594
6.464,0.9961469553522124,1.0,0.25,0.0030002593994140625
8.064,0.9986539268818513,1.0,0.25,0.0030002593994140625
9.664,0.9937839654509204,1.0,0.25,0.0030002593994140625
11.264,0.9939198321939295,1.0,0.25,0.0029976367950439453
12.864,0.9925489152531772,1.0,0.25,0.0019996166229248047
14.464,0.9893168821433773,1.0,0.25,0.001994609832763672
16.064,0.8260412913365363,1.0,0.25,0.001987934112548828
17.664,0.7087722340042077,1.0,0.25,0.003000020980834961
19.264,0.6108926615251649,1.0,0.25,0.0029821395874023438
20.864,0.5171272956218118,1.0,0.25,0.0029993057250976562
22.464000000000002,0.40332850022997574,1.0,0.25,0.0020008087158203125
24.064,0.30551650166627026,1.0,0.25,0.003000497817993164
25.664,0.19336116293083172,1.0,0.25,26.71007204055786
27.264,0.8963814647784474,0.3363755443363323,0.25,0.002999544143676758
28.864,0.9146333723073188,0.3363755443363323,0.25,0.001992464065551758
30.464000000000002,0.9048934358694649,0.3363755443363323,0.25,0.002999544143676758
32.064,0.892320856642363,0.3363755443363323,0.25,0.004001140594482422
33.664,0.8944634772443367,0.3363755443363323,0.25,0.0029993057250976562
35.264,0.8760023526960781,0.3363755443363323,0.25,0.0030088424682617188
36.864000000000004,0.8299306226602838,0.3363755443363323,0.25,0.0029821395874023438
38.464,0.8275820996329974,0.3363755443363323,0.25,0.001990795135498047
40.064,0.818466425604141,0.3363755443363323,0.25,0.0029990673065185547
41.664,0.7732475980858484,0.3363755443363323,0.25,0.024994611740112305
43.264,0.7706608329868039,0.3363755443363323,0.25,0.002999544143676758
44.864000000000004,0.8094533431973305,0.3363755443363323,0.25,0.0030012130737304688
46.464,0.9692457277947863,0.3363755443363323,0.25,0.0029973983764648438
48.064,0.7080373363167713,0.3363755443363323,0.25,0.0020003318786621094
49.664,0.46986533499029304,0.3363755443363323,0.25,0.002998828887939453
51.264,0.28868419931513417,0.3363755443363323,0.25,0.0029990673065185547
52.864000000000004,0.15797724245242134,0.3363755443363323,0.25,59.78607249259949
54.464,0.9917597944649625,0.0,0.25,0.0019996166229248047
56.064,0.9945575621973144,0.0,0.25,0.003000020980834961
57.664,0.999113767049481,0.0,0.25,0.0029997825622558594
59.264,0.9964596031831194,0.0,0.25,0.0029926300048828125
60.864000000000004,0.9936103193438743,0.0,0.25,0.003000020980834961
62.464,0.996583764163582,0.0,0.25,0.0029845237731933594
64.06400000000001,0.9946918212670695,0.0,0.25,0.004004478454589844
65.664,0.9914231239821021,0.0,0.25,0.0039997100830078125
67.264,0.9949092467884215,0.0,0.25,0.003000497817993164
68.864,0.9944852969677418,0.0,0.25,0.003003835678100586
70.464,0.9996716845024329,0.0,0.25,0.005000114440917969
72.06400000000001,0.9996214055541939,0.0,0.25,0.0029990673065185547
73.664,0.9977295942486424,0.0,0.25,0.0019996166229248047
75.264,0.9975088822411087,0.0,0.25,0.002999544143676758
76.864,0.9966550173696409,0.0,0.25,0.003000497817993164
78.464,0.9951330238476732,0.0,0.25,0.0029976367950439453
80.06400000000001,0.9960394194451543,0.0,0.25,0.002999544143676758
