time,x,y,z,x_rot,y_rot,z_rot
1690994009.6093984,3.0720679933587705,0.7580753116620539,0.26271529780052816,-0.010892338622159176,0.012199083172960149,1.565073657689269
1690994009.619158,3.0721160052128367,0.7582552726082608,0.26315391752323286,-0.00981951694404852,0.013921724712294322,1.5650003172872813
1690994009.6284306,3.072312289047165,0.7583788200259125,0.26357104482558175,-0.008572597133404263,0.013830743293771734,1.5648582885367688
1690994009.6391838,3.071511053989872,0.7580289574539447,0.2629583830687823,-0.010193975410027586,0.012741911553444805,1.565877462889492
1690994009.6494665,3.0722471423098097,0.7583923036765717,0.26304881228010685,-0.010391177612581272,0.013239337616090942,1.5646281284687766
1690994009.65937,3.0721138575868143,0.7581741722413218,0.2629645850552827,-0.010926939275265234,0.012480786185031222,1.564832630657527
1690994009.669828,3.072020981821316,0.7581307833331756,0.26297245943861736,-0.009463721275744852,0.0121058723857131,1.56474709126792
1690994009.6791701,3.072137268191906,0.7580362649645903,0.2629630325303469,-0.010424215308068984,0.012249891818388418,1.565051120385622
1690994009.6893084,3.0720525684938487,0.7581234196038823,0.26289834724499206,-0.009925222892618548,0.013343616506218813,1.5650614665699076
1690994009.6992772,3.0716146459746083,0.7578993434635422,0.26283947536450025,-0.009890109512178077,0.012876701534524465,1.5660036232190284
1690994009.7100132,3.072135750910989,0.7582237451600704,0.2630801008075969,-0.010907167896165377,0.0122016479492157,1.5648413130951364
1690994009.7194445,3.072139236793133,0.7583721835179145,0.26300004640418023,-0.010515126505344823,0.013072029388867007,1.564953120477548
1690994009.7291663,3.072180254288131,0.7583709670288085,0.26338675643899995,-0.009656990199567644,0.012149671305701742,1.564438787288105
1690994009.739038,3.0722158812328115,0.7583460041202387,0.2633085311036363,-0.008812757947352623,0.013414429089636424,1.5647271535281007
1690994009.7491295,3.0721345041452475,0.7581407249162209,0.2630129437381031,-0.010947736704880076,0.012478800334106355,1.5646359847626632
1690994009.7593687,3.072200951629247,0.7580280945848489,0.2629600361613913,-0.010357589485353128,0.012310210212389382,1.5651747455664384
1690994009.769075,3.0721899674403716,0.7580092756145842,0.2630147160888911,-0.01040750478458529,0.01251030319617768,1.5652209584032857
1690994009.7802043,3.0720821143342296,0.7581098202893136,0.2628699572797169,-0.010244892626447701,0.012098514025416349,1.565037657476906
1690994009.7892942,3.0714847853082627,0.7581899253686322,0.26272882378866746,-0.009641043994516627,0.013198825718178113,1.5660723317326855
1690994009.7995555,3.0720042443781845,0.7583938326115645,0.2629540797280426,-0.011671780840645619,0.012112000888068412,1.5644400918483707
1690994009.809165,3.071634576789533,0.7582425660691087,0.26287193564303063,-0.010049180125764272,0.013091938237560618,1.5658673714375133
1690994009.8189423,3.0722024640308314,0.7580921550245907,0.2635670956251386,-0.00898999491867196,0.012748196779946968,1.5647874966017046
1690994009.829139,3.072286074432257,0.7581167523903213,0.26300452255718243,-0.011155579769343206,0.012017051979254212,1.5648682340172957
1690994009.8391907,3.071410086334784,0.7577713549480906,0.26259703982450017,-0.010027170744075806,0.013897376850625805,1.5655189809600452
1690994009.8490548,3.0713345784089716,0.7583081792523442,0.26238047488205407,-0.013502268767600668,0.013844763135979075,1.5645705434307338
1690994009.8593786,3.071472048119538,0.7589996581815918,0.2627972866657794,-0.017842681095898368,0.013421957205748162,1.5651747945446175
1690994009.8693902,3.0716544027085493,0.76041674104576,0.26316233352651,-0.020965946837501012,0.014768775305461258,1.565554337144249
1690994009.8791647,3.0719751392746644,0.7624327480313872,0.2641036595600505,-0.022642524623201526,0.01565851128687376,1.5668699463846685
1690994009.8894026,3.0712530046747677,0.7649720313972344,0.26411381636267334,-0.02546251519608275,0.016424809442217813,1.5655829036511626
1690994009.8988166,3.0672024015373713,0.7680049577167455,0.2705566203801838,0.009217978538209947,0.028055765277460138,1.5504747913787995
1690994009.9093158,3.0671534554408084,0.7728417667600004,0.2722371128754118,0.016481154796590337,0.028987756375931272,1.552239818489479
1690994009.9199991,3.0673395192430912,0.7779328609350922,0.272319807903412,0.01811584364264961,0.027443527175568395,1.5530863339835268
1690994009.933567,3.0672556084018274,0.783607152999037,0.27275092937906825,0.020907422682612073,0.026602263623970612,1.5532888815960755
1690994009.9393148,3.0707164222261203,0.7898224230730454,0.2644888100414315,-0.01920665329628875,0.013980108394071772,1.5661652562394082
1690994009.9492204,3.070811899422657,0.7962367707810827,0.26429095980334216,-0.014195480479180558,0.015186328501361116,1.566113219942785
1690994009.9627867,3.0708522155916866,0.8025829490652837,0.2634307289262556,-0.00814563760273642,0.013141799702749491,1.56496591783824
1690994009.9703214,3.071576322957623,0.8081024817033812,0.2631052229626354,-0.006013307895572885,0.010216182866618557,1.562115415417422
1690994009.9789374,3.0705869032992155,0.8127136030069703,0.2621133432118199,-0.0021491764969822566,0.01259758200946031,1.5645223093474632
1690994009.9894884,3.0707921355723484,0.817985275676315,0.2624363411223318,-0.005329062766823811,0.01110546998532764,1.5649292731942541
1690994009.9992895,3.0704860703537,0.8227298163305627,0.26331708679522864,-0.00515194157788123,0.01396929184701322,1.566700891962943
1690994010.0118573,3.0707338609388226,0.8276864228829227,0.26363392794358687,-0.01068045198914056,0.013955659587149238,1.5678177938820714
1690994010.0190914,3.070621654657922,0.8323141301963258,0.2642500768219033,-0.0124700016759846,0.014924598567898994,1.5688497282956566
1690994010.0291727,3.070865247866193,0.8371652458822082,0.2642636267013591,-0.01380464606332052,0.015376228287419086,1.5693280130469727
1690994010.0424335,3.0714240228077143,0.841765077924296,0.2641796160710012,-0.013929465861108726,0.01314997579860777,1.5692119309810366
1690994010.0493426,3.07147456479987,0.8464224539392559,0.26401959612115866,-0.011791156782865098,0.013133331817254418,1.5681075419380486
1690994010.0589259,3.0710325068954734,0.8506206800597154,0.26317250214782817,-0.009188014483117232,0.01279756326113971,1.5698752927574404
1690994010.0692036,3.070334633691944,0.8553239554457511,0.26310169213525575,-0.007080404255282412,0.013376045314815637,1.5687496640009984
1690994010.0792582,3.070695687311348,0.859341703633284,0.26330449900027614,-0.00785280008427715,0.01375650766903904,1.5674708695770412
1690994010.0901773,3.070683551174503,0.8636750162764566,0.2635237943963722,-0.009202646981957894,0.012576355245823886,1.5660230196884692
1690994010.0991685,3.065766537364789,0.8670991642974331,0.269134779682678,0.029033810984903926,0.02196814959377796,1.5527449036449408
1690994010.1084685,3.06542579236214,0.8711910156229805,0.2692212104393449,0.027837513938247672,0.02068211365187597,1.5528747463441632
1690994010.1192913,3.0662112755187025,0.8761258512103308,0.2701130087414254,0.02561707204953875,0.021885074444118968,1.5527120221748438
1690994010.1293764,3.066172931043701,0.880047443664668,0.2704183377094594,0.02550061559136015,0.022335766814169215,1.5554620201341445
1690994010.1447446,3.0663119785386557,0.8844712453609462,0.27013833714646773,0.023153156930260207,0.02263983471874597,1.557043590123709
1690994010.149772,3.0695339576931,0.8906402550474387,0.26413068313341975,-0.010541390585476196,0.01314993662585479,1.5728151850297565
1690994010.159145,3.06966060192577,0.8956951168816262,0.264237733767188,-0.009151736123282014,0.01425772550396375,1.5726025485692199
1690994010.169273,3.0654890139992386,0.9001133295324037,0.27066828841388296,0.028171659054308306,0.02576955067792128,1.5561555832031384
1690994010.1791952,3.0657116683206262,0.9048008007095328,0.27061164136200216,0.02608950332864994,0.023938914285954373,1.5557204171991126
1690994010.1895678,3.0658258611503255,0.9094148567559793,0.2712038213186406,0.03125819778005884,0.025048540569573872,1.5584420686850844
1690994010.1993742,3.065686549266838,0.9137337718985782,0.271147964990474,0.030851685039124516,0.024613558838345182,1.5593878060366677
1690994010.2093997,3.0662264745000014,0.9189600039230991,0.27257397862758226,0.03660573238400952,0.026277297335786324,1.5606267517765782
1690994010.2125566,3.0654250315223064,0.9242194918784338,0.2724398353463842,0.03173323077812722,0.030203247090428854,1.5543930339754428
1690994010.2292595,3.065764314658977,0.9285137801229091,0.2720596921359804,0.03297894344505127,0.02573664397140514,1.5569861752279008
1690994010.239249,3.06519519452008,0.9328369990244364,0.27063297804622355,0.025666341905107463,0.025634317938984772,1.5528835700870829
1690994010.249331,3.0650667187848044,0.9378164236313834,0.27077879007637445,0.026415934979190137,0.026054541839849045,1.552770398858582
