time,Xm,Xo,delta,comp_time
0.064,0.9842721050184897,1.0,0.9,0.0029859542846679688
1.6640000000000001,0.979386891482481,1.0,0.9,0.0070002079010009766
3.2640000000000002,0.9801347786103269,1.0,0.9,0.0030231475830078125
4.864,0.9794644339223058,1.0,0.9,0.003011465072631836
6.464,0.31731050786291415,1.0,0.9,57.10758185386658
8.064,0.7493461898688476,1.0,0.9,57.1637601852417
9.664,0.8847301395081126,1.0,0.9,60.417285203933716
11.264,0.9889848079964381,1.0,0.9,0.0029997825622558594
12.864,0.31731050786291415,1.0,0.9,56.33987236022949
14.464,0.7575285912016361,1.0,0.9,54.85177779197693
16.064,0.7632179455170436,1.0,0.9,56.12592077255249
17.664,0.31731050786291415,1.0,0.9,52.50965237617493
19.264,0.7485807059988092,1.0,0.9,51.039321184158325
20.864,0.7968826298078651,1.0,0.9,52.509764432907104
22.464000000000002,0.7458218363817103,1.0,0.9,47.20460486412048
24.064,0.7352497122763327,1.0,0.9,46.333232402801514
25.664,0.7647363797875206,1.0,0.9,44.961957931518555
27.264,0.31731050786291415,1.0,0.9,43.044217109680176
28.864,0.7366372056462822,1.0,0.9,41.806225299835205
30.464000000000002,0.31731050786291415,1.0,0.9,40.95796990394592
32.064,0.31731050786291415,1.0,0.9,71.50547528266907
33.664,0.7431555694613237,0.5370495669980351,0.9,68.74687719345093
35.264,0.7848935760742071,0.3363755443363323,0.9,68.36507892608643
36.864000000000004,0.9647672580906264,0.22127846789844408,0.9,0.005000114440917969
38.464,0.9198084963381667,0.22127846789844408,0.9,0.006999969482421875
40.064,0.9446865742783465,0.22127846789844408,0.9,0.0039823055267333984
41.664,0.9295720520138377,0.22127846789844408,0.9,0.004001617431640625
43.264,0.9193498446533894,0.22127846789844408,0.9,0.012022256851196289
44.864000000000004,0.896466454339218,0.22127846789844408,0.9,60.861823320388794
46.464,0.9698280570482669,0.874053287886007,0.9,0.00202178955078125
48.064,0.9684306057768239,0.874053287886007,0.9,0.008027791976928711
49.664,0.9686858663436948,0.874053287886007,0.9,0.0050241947174072266
51.264,0.9475346154792184,0.874053287886007,0.9,0.003995418548583984
52.864000000000004,0.9487205373938064,0.874053287886007,0.9,0.005033969879150391
54.464,0.9422974155214785,0.874053287886007,0.9,0.009040117263793945
56.064,0.9500037654418503,0.874053287886007,0.9,0.004038333892822266
57.664,0.9071103922691959,0.874053287886007,0.9,0.0029964447021484375
59.264,0.8753857169979244,0.874053287886007,0.9,46.7562141418457
60.864000000000004,0.9910355426909987,1.0,0.9,0.0030040740966796875
62.464,0.996551804119943,1.0,0.9,0.005997180938720703
64.06400000000001,0.9640589914846691,1.0,0.9,0.01205134391784668
65.664,0.943310934034375,1.0,0.9,0.0029997825622558594
67.264,0.975326186045721,1.0,0.9,0.009989500045776367
68.864,0.9678426088065855,1.0,0.9,0.0059969425201416016
70.464,0.9632913555688709,1.0,0.9,0.008037328720092773
72.06400000000001,0.9955224370968923,1.0,0.9,0.0059967041015625
73.664,0.991241964586516,1.0,0.9,0.006002187728881836
75.264,0.9915715402590102,1.0,0.9,0.013055086135864258
76.864,0.9741475265620041,1.0,0.9,0.0030007362365722656
78.464,0.9644004653763185,1.0,0.9,0.006001710891723633
80.06400000000001,0.9805928064127771,1.0,0.9,0.011999368667602539
81.664,0.9930105777517406,1.0,0.9,0.0029969215393066406
83.264,0.9567736886306577,1.0,0.9,0.008034467697143555
84.864,0.8352873259889759,1.0,0.9,27.879739999771118
86.464,0.31731050786291415,1.0,0.9,117.47492122650146
88.06400000000001,0.7596722561092939,0.0,0.9,113.29188799858093
89.664,0.7295026955907769,0.0,0.9,113.40853643417358
91.264,0.7293365083397956,0.0,0.9,116.46308159828186
92.864,0.7947177169264992,0.0,0.9,128.65772318840027
94.464,0.9499600210684593,0.0,0.9,0.0029997825622558594
96.06400000000001,0.9121930002030645,0.0,0.9,0.00899648666381836
97.664,0.9219670736299816,0.0,0.9,0.003998756408691406
99.264,0.9273421436164668,0.0,0.9,0.003002166748046875
100.864,0.9327443508128699,0.0,0.9,0.004000425338745117
102.464,0.9412062901735254,0.0,0.9,0.0030159950256347656
104.06400000000001,0.9567778693262872,0.0,0.9,0.005019664764404297
105.664,0.9541604647158866,0.0,0.9,0.002025127410888672
107.264,0.9646789302362366,0.0,0.9,0.00603485107421875
108.864,0.9697385618177552,0.0,0.9,0.004996299743652344
110.464,0.969016807268039,0.0,0.9,0.004023313522338867
112.06400000000001,0.9722701689615247,0.0,0.9,0.009043693542480469
113.664,0.9734780898598847,0.0,0.9,0.004014015197753906
115.264,0.9770945568651996,0.0,0.9,0.0030243396759033203
116.864,0.979505937717893,0.0,0.9,0.0020003318786621094
118.464,0.9780318894845712,0.0,0.9,0.004001140594482422
120.06400000000001,0.9825581820967868,0.0,0.9,0.005027055740356445
121.664,0.9812799325998587,0.0,0.9,0.00603032112121582
123.264,0.9842324543232206,0.0,0.9,0.0030198097229003906
124.864,0.9849940281148697,0.0,0.9,0.006033897399902344
126.464,0.9904361409993363,0.0,0.9,0.007029056549072266
128.064,0.9917173584463768,0.0,0.9,0.003998517990112305
129.66400000000002,0.991713508698532,0.0,0.9,0.002009868621826172
131.264,0.9939801393952419,0.0,0.9,0.004000186920166016
132.864,0.9958039296708567,0.0,0.9,0.007962465286254883
134.464,0.9956232888928485,0.0,0.9,0.014008283615112305
136.064,0.9962726575190344,0.0,0.9,0.003974199295043945
137.66400000000002,0.9941775124033676,0.0,0.9,0.002974271774291992
139.264,0.9933082795344625,0.0,0.9,0.0070302486419677734
