time,Xm,Xo,delta,comp_time
0.064,0.9842721050184897,1.0,0.25,0.0030219554901123047
1.6640000000000001,0.979386891482481,1.0,0.25,0.0030434131622314453
3.2640000000000002,0.9801347786103269,1.0,0.25,0.002998828887939453
4.864,0.9794644339223058,1.0,0.25,0.004031658172607422
6.464,0.31731050786291415,1.0,0.25,0.005018949508666992
8.064,0.31731050786291415,1.0,0.25,0.006037235260009766
9.664,0.31731050786291415,1.0,0.25,0.003998994827270508
11.264,0.31731050786291415,1.0,0.25,0.004031658172607422
12.864,0.31731050786291415,1.0,0.25,0.00604248046875
14.464,0.31731050786291415,1.0,0.25,0.00701594352722168
16.064,0.31731050786291415,1.0,0.25,0.0040242671966552734
17.664,0.31731050786291415,1.0,0.25,0.002999544143676758
19.264,0.31731050786291415,1.0,0.25,0.004014253616333008
20.864,0.31731050786291415,1.0,0.25,0.002992868423461914
22.464000000000002,0.31731050786291415,1.0,0.25,0.005012989044189453
24.064,0.31731050786291415,1.0,0.25,0.0040323734283447266
25.664,0.31731050786291415,1.0,0.25,0.004046201705932617
27.264,0.9693856526824443,1.0,0.25,0.0039997100830078125
28.864,0.9677485419309939,1.0,0.25,0.0020186901092529297
30.464000000000002,0.920344325445942,1.0,0.25,0.004021644592285156
32.064,0.9574282544818808,1.0,0.25,0.007001638412475586
33.664,0.9565692123310143,1.0,0.25,0.0020170211791992188
35.264,0.9608595286754789,1.0,0.25,0.006996631622314453
36.864000000000004,0.8858082528775575,1.0,0.25,0.0030107498168945312
38.464,0.6458475270107169,1.0,0.25,0.0019996166229248047
40.064,0.46436887837032087,1.0,0.25,0.0070302486419677734
41.664,0.34945109397782975,1.0,0.25,0.002031087875366211
43.264,0.3031749369183589,1.0,0.25,0.0029993057250976562
44.864000000000004,0.19682487429758216,1.0,0.25,57.711090326309204
46.464,0.9892356869701417,0.3363755443363323,0.25,0.004030466079711914
48.064,0.9761824077381402,0.3363755443363323,0.25,0.0069980621337890625
49.664,0.9733516484886087,0.3363755443363323,0.25,0.007058858871459961
51.264,0.9824448053646013,0.3363755443363323,0.25,0.007998228073120117
52.864000000000004,0.9975777556562024,0.3363755443363323,0.25,0.004032611846923828
54.464,0.9766084127197436,0.3363755443363323,0.25,0.007017850875854492
56.064,0.9839125998186264,0.3363755443363323,0.25,0.007035255432128906
57.664,0.9751347102175885,0.3363755443363323,0.25,0.0030014514923095703
59.264,0.9755665130325675,0.3363755443363323,0.25,0.004676342010498047
60.864000000000004,0.9640197151311343,0.3363755443363323,0.25,0.009029865264892578
62.464,0.9628483807958625,0.3363755443363323,0.25,0.007039785385131836
64.06400000000001,0.9957015132474665,0.3363755443363323,0.25,0.006999015808105469
65.664,0.9859029110285649,0.3363755443363323,0.25,0.0029935836791992188
67.264,0.955944581508132,0.3363755443363323,0.25,0.0070343017578125
68.864,0.9359897454232646,0.3363755443363323,0.25,0.006031036376953125
70.464,0.9427475407696566,0.3363755443363323,0.25,0.011013031005859375
72.06400000000001,0.9206355167108682,0.3363755443363323,0.25,0.00702667236328125
73.664,0.9223474281456108,0.3363755443363323,0.25,0.009032726287841797
75.264,0.8836415100256119,0.3363755443363323,0.25,0.006041288375854492
76.864,0.9127752304808199,0.3363755443363323,0.25,0.006023883819580078
78.464,0.9001570168681752,0.3363755443363323,0.25,0.004032135009765625
80.06400000000001,0.8579651821532392,0.3363755443363323,0.25,0.004997730255126953
81.664,0.8342696435995709,0.3363755443363323,0.25,0.012044191360473633
83.264,0.8244542285913319,0.3363755443363323,0.25,0.007031917572021484
84.864,0.7772438823591377,0.3363755443363323,0.25,0.006026029586791992
86.464,0.6918285192888876,0.3363755443363323,0.25,0.008006572723388672
88.06400000000001,0.5617567529206041,0.3363755443363323,0.25,0.0070040225982666016
89.664,0.4927171479980261,0.3363755443363323,0.25,0.012044668197631836
91.264,0.4564633398575633,0.3363755443363323,0.25,0.003022909164428711
92.864,0.47249045072321966,0.3363755443363323,0.25,0.008040428161621094
94.464,0.31731050786291415,0.3363755443363323,0.25,0.012043476104736328
96.06400000000001,0.31731050786291415,0.3363755443363323,0.25,0.0030202865600585938
97.664,0.31731050786291415,0.3363755443363323,0.25,0.00803685188293457
99.264,0.31731050786291415,0.3363755443363323,0.25,0.003997802734375
100.864,0.31731050786291415,0.3363755443363323,0.25,0.003024578094482422
102.464,0.31731050786291415,0.3363755443363323,0.25,0.009074211120605469
104.06400000000001,0.29582133730334903,0.3363755443363323,0.25,0.008037805557250977
105.664,0.20252078738022083,0.3363755443363323,0.25,117.07935881614685
107.264,0.9353533835792349,0.0,0.25,0.005025625228881836
108.864,0.9404326632812752,0.0,0.25,0.002986431121826172
110.464,0.9487961506563312,0.0,0.25,0.0069963932037353516
112.06400000000001,0.9571271347971351,0.0,0.25,0.005013227462768555
113.664,0.9674779357851968,0.0,0.25,0.007036447525024414
115.264,0.9803091787517901,0.0,0.25,0.009996891021728516
116.864,0.986859171093043,0.0,0.25,0.007033586502075195
118.464,0.9826482177234712,0.0,0.25,0.005998849868774414
120.06400000000001,0.9860673190971427,0.0,0.25,0.0030100345611572266
121.664,0.9868579369824864,0.0,0.25,0.008036136627197266
123.264,0.990396832648637,0.0,0.25,0.006038188934326172
124.864,0.9958329556569636,0.0,0.25,0.008035898208618164
126.464,0.9951370742537406,0.0,0.25,0.007035732269287109
128.064,0.9960160154842421,0.0,0.25,0.008032798767089844
129.66400000000002,0.9956735620146906,0.0,0.25,0.009065389633178711
131.264,0.9957167727156464,0.0,0.25,0.0030014514923095703
132.864,0.993302271759229,0.0,0.25,0.007035732269287109
134.464,0.9934949027622446,0.0,0.25,0.00787353515625
136.064,0.9959704036111887,0.0,0.25,0.008030414581298828
137.66400000000002,0.9977299968081561,0.0,0.25,0.008069753646850586
139.264,0.9979450863557,0.0,0.25,0.008998394012451172
