rosbagTimestamp,seq,secs,nsecs,frame_id,x,y,z,x,y,z,w
1688746240705872523,22792,1688746240,702786663,"""world""",0.01741152426085055,1.9346376261555152,0.24710832120703577,0.012618038265476368,-0.014281584820169214,0.7389405016085338,0.6735011184310564
1688746240715611262,22793,1688746240,712742561,"""world""",0.015129639466298141,1.935174434089075,0.24744406329830612,0.009072750798809879,-0.016671164934257167,0.7362664252350594,0.6764255380485457
1688746240725923119,22794,1688746240,722727676,"""world""",0.013584568212018002,1.9343975703072642,0.24955552541823828,0.007096197198737643,-0.014486594334576667,0.7352484382580727,0.6776057235656788
1688746240735553604,22795,1688746240,732769795,"""world""",0.01500957987281836,1.9345105733731136,0.24862239626719376,0.0098861112301264,-0.014586525662339544,0.7369737563061163,0.6756916312859741
1688746240745886708,22796,1688746240,742738342,"""world""",0.015432755119986806,1.9339337019786917,0.247545071338978,0.010994146475915748,-0.017086523751164092,0.7371380275496329,0.6754366793338985
1688746240756012279,22797,1688746240,752751370,"""world""",0.015468617121957023,1.9340318237620866,0.2474327391152804,0.011219729260907623,-0.017046361442331164,0.7372370277259226,0.6753259244148241
1688746240765614596,22798,1688746240,762769905,"""world""",0.015923836595699136,1.9341950203312526,0.24851642507400534,0.011102807159561238,-0.01356284801416542,0.7378880306241508,0.6746955099069021
1688746240775930539,22799,1688746240,772760211,"""world""",0.017405861708920885,1.934666801078629,0.2470570655805975,0.012601022020704993,-0.014480736077940823,0.7389221857756112,0.6735172795817995
1688746240785916513,22800,1688746240,782747060,"""world""",0.01314416506655251,1.934621728226859,0.2493449473248729,0.0074694123272582725,-0.015230314038028837,0.7350607774574595,0.6777889781173958
1688746240795949487,22801,1688746240,792765124,"""world""",0.014164635015006677,1.9342779110741408,0.2489167706313777,0.009368972257894187,-0.014154427580753906,0.7364462524015145,0.6762830708087086
1688746240805919258,22802,1688746240,802761147,"""world""",0.014636232974153653,1.9342693842600787,0.2493261972036653,0.009241807065708652,-0.013835021121572942,0.7366854957466563,0.6760308140530497
1688746240816102342,22803,1688746240,812749667,"""world""",0.015860370061824055,1.934167491038515,0.24847619408548594,0.010853213401507708,-0.013656527730160921,0.7377083892723179,0.6748940949559857
1688746240826527913,22804,1688746240,822772899,"""world""",0.01512003676791863,1.9345226879005244,0.24829172800220675,0.010109359884557037,-0.014858607450580385,0.7370786017822083,0.6755680257547266
1688746240835668127,22805,1688746240,832763008,"""world""",0.01501009296561559,1.9345290708946123,0.24853055665987991,0.009825844419592875,-0.014595962314143219,0.736880253445894,0.675794275461905
1688746240845751992,22806,1688746240,842762909,"""world""",0.015197706427488867,1.935146072486302,0.2472383817039162,0.009107584460302338,-0.016585494044706526,0.7363102175051319,0.6763795065568862
1688746240856591633,22807,1688746240,852756876,"""world""",0.013329281558951947,1.9346785140140517,0.24895703864713217,0.007618676302529908,-0.01568569564466825,0.7351333821766753,0.6776981814443818
1688746240865753418,22808,1688746240,862725857,"""world""",0.01533674322666983,1.9350429432377314,0.24725137900730093,0.008844945997891459,-0.016295851437771937,0.7362414653441622,0.6764648674277869
1688746240875919618,22809,1688746240,872790142,"""world""",0.01672298285040241,1.9341693201249608,0.2465241216081112,0.01249282538525217,-0.01814455049528616,0.7382227497126973,0.6741972088401449
1688746240885752000,22810,1688746240,882772127,"""world""",0.017532134010589055,1.934696365667971,0.24683924210479993,0.012656685993427725,-0.014642484354380954,0.7389549589185798,0.6734767810706139
1688746240895671646,22811,1688746240,892784097,"""world""",0.015679062080971095,1.9341988673389097,0.24872350029803644,0.011056669509499894,-0.013358589433875974,0.7378160993945361,0.6747790020606205
1688746240906358520,22812,1688746240,902705046,"""world""",0.015005560192602333,1.9345299153220075,0.24860688104024833,0.009680780982574072,-0.01440628573570335,0.736856280887656,0.6758265774052398
1688746240915727966,22813,1688746240,912787643,"""world""",0.016528926995349105,1.9342169976612384,0.2464109821651709,0.012136330740070074,-0.018255713896162006,0.737968940008587,0.6744785259509094
1688746240926114572,22814,1688746240,922756927,"""world""",0.017214339125311586,1.9347882281329762,0.24720241776173582,0.012509797744113019,-0.014523652646075916,0.7387830781558568,0.673670640524563
1688746240935834421,22815,1688746240,932749596,"""world""",0.013367048664026273,1.9345827863645784,0.24864825184194905,0.007793156857329595,-0.015589327422561387,0.7352143651337081,0.6776105643197632
1688746240945818806,22816,1688746240,942728155,"""world""",0.012782402146671128,1.9341470841395798,0.24800300096469066,0.007775867060622949,-0.019599148144268566,0.7345278854238841,0.6782508347346077
1688746240955406022,22817,1688746240,952759400,"""world""",0.015406587111583629,1.9350961917155136,0.2472271863763555,0.008895502566961803,-0.01650917339483824,0.7361873391982499,0.6765179368147615
1688746240965914754,22818,1688746240,962721209,"""world""",0.01721566210681853,1.9347321938857591,0.24711665702992006,0.012590917120110212,-0.014604256348320339,0.738858145916283,0.6735850538096432
1688746240975393180,22819,1688746240,972759905,"""world""",0.014997577417497883,1.9345751118125367,0.24865409564393745,0.009774128925828445,-0.014581950802286298,0.7369273017315427,0.6757440233381342
1688746240985446588,22820,1688746240,982746982,"""world""",0.01627238504637846,1.934847781843722,0.24717239192518267,0.010818875040269906,-0.01541724072708845,0.737649734879165,0.6749208318491315
1688746240995544643,22821,1688746240,992761247,"""world""",0.014934297440210333,1.934491157842724,0.24880849955784665,0.009802503599415258,-0.014249391988831576,0.7369006449729444,0.6757797756588981
1688746241005577993,22822,1688746241,2778170,"""world""",0.017377003324141944,1.9345793752360807,0.24682625455904914,0.01240700783404171,-0.014767189007427371,0.7388123115873433,0.6736351865308043
1688746241125712476,22823,1688746241,122795641,"""world""",0.01731672691731245,1.9347215353536704,0.24734642432935128,0.012629348597028625,-0.014445386360095113,0.7389748746400651,0.673459698139111
1688746241135513428,22824,1688746241,132731117,"""world""",0.016937567183050874,1.9341119910727629,0.2459546825102728,0.012794183827348496,-0.018672442419308998,0.7383418260130254,0.6740467318473111
1688746241145724278,22825,1688746241,142753978,"""world""",0.01553144740064751,1.9340169171023494,0.24940623019830024,0.010638468364067647,-0.012740511450328541,0.7377461640708317,0.6748741362340273
1688746241147951020,22826,1688746241,142864616,"""world""",0.017305310663638915,1.9347040042396404,0.24711319619032335,0.01255864830116296,-0.014375036726323204,0.738892057713759,0.6735533874307899
1688746241147974676,22828,1688746241,142950872,"""world""",0.015654100061857686,1.9341347538110258,0.24903463341754697,0.010890690367940834,-0.013143756636555416,0.7378228890001524,0.6747784962432173
1688746241155770847,22829,1688746241,152783386,"""world""",0.01571315635941217,1.9338870382290418,0.24922980574738704,0.0105544614973049,-0.012625313445841424,0.737687361527174,0.6749418948664936
1688746241158104317,22830,1688746241,152896637,"""world""",0.01730626993996518,1.9346428589830817,0.24694569526437868,0.012636679045175485,-0.014721464592767446,0.7389020050463212,0.673533532766914
1688746241158141979,22832,1688746241,152980650,"""world""",0.01577488208290467,1.9344695071551818,0.24835553131488025,0.01109149185037804,-0.014139700958414495,0.7377121514194016,0.6748761585013191
1688746241158171107,22833,1688746241,153269997,"""world""",0.01444870337365295,1.934468870006618,0.24821433387084846,0.010150257357807854,-0.015103471025833993,0.7367570752501761,0.6759126197278376
1688746241175666111,22834,1688746241,172830574,"""world""",0.01535592670019718,1.933821653143008,0.24969642051703114,0.01028857061080265,-0.012422295964751503,0.7375522049744943,0.6750974572719204
1688746241185547069,22835,1688746241,182810838,"""world""",0.016376270008551786,1.934884805181355,0.24733702614161862,0.010780068136981095,-0.01520090540604528,0.7376340730401073,0.6749434768156963
1688746241187606974,22836,1688746241,182934727,"""world""",0.015429635196369517,1.933805634054493,0.249489802111878,0.010465502139795793,-0.012413315987398175,0.7376520982203658,0.6749857515846174
1688746241206074010,22837,1688746241,202774720,"""world""",0.01484883697517144,1.9344052471947613,0.24901518530395073,0.009551675597660242,-0.01405503495658706,0.736821598610705,0.6758736222892646
1688746241215534338,22838,1688746241,212774219,"""world""",0.015859089902372364,1.9344557091273828,0.24659850610997613,0.010976692315152251,-0.018207937614680203,0.7371988220515862,0.6753413063032591
1688746241225611912,22839,1688746241,222750490,"""world""",0.015438250120384257,1.9341119995878218,0.24753438610717368,0.01092479888085748,-0.017192422673432135,0.7370775501300881,0.675501113593648
1688746241236197519,22840,1688746241,232726053,"""world""",0.015267276989909142,1.934366533879146,0.2479705280051189,0.011412320975806517,-0.01445551105362958,0.7375862671696704,0.6750017004518102
1688746241245766882,22841,1688746241,242745359,"""world""",0.015091645013922475,1.934056122149981,0.2489954601625559,0.011166576093634008,-0.013282661931559536,0.7377114906819474,0.6748930544806163
1688746241255627713,22842,1688746241,252733642,"""world""",0.015356454512964931,1.935103418965252,0.24729023353232343,0.008876562713252205,-0.016414636217191653,0.7361734583909519,0.6765355907215527
1688746241265547249,22843,1688746241,262756181,"""world""",0.014026587706954141,1.9335475301330538,0.24848853616885297,0.00899323660084568,-0.017618214177154215,0.7358710007352407,0.6768327640573885
1688746241275717397,22844,1688746241,272757100,"""world""",0.01717006850337391,1.9347378792281813,0.2471847067427948,0.012455608230045965,-0.014666350783895865,0.7387614508344696,0.6736922700604875
1688746241285498304,22845,1688746241,282737070,"""world""",0.016711219460153984,1.9342679650716617,0.24619973810605952,0.01212568898836014,-0.018220832805023696,0.7379895696892707,0.6744570882927201
1688746241295491401,22846,1688746241,292784523,"""world""",0.01468713362473795,1.9342284959521412,0.24764094916304027,0.010142398505285673,-0.017935865064266546,0.7364880749845318,0.6761366370065559
1688746241305517188,22847,1688746241,302816680,"""world""",0.015617622118992123,1.9338093020559584,0.24720774929771183,0.011293758818343894,-0.017469950158488044,0.7372965942547326,0.6752488311382593
1688746241315757791,22848,1688746241,312764456,"""world""",0.014475744022435046,1.9341344012484156,0.24946498220928326,0.009020870613875328,-0.013619378800446887,0.7365815873320384,0.6761513895703184
1688746241325745568,22849,1688746241,322792864,"""world""",0.016395873491662473,1.9349004888775834,0.24720978451251446,0.010823301645685655,-0.015349063150698299,0.7376182456617346,0.6749567290343784
1688746241336166079,22850,1688746241,332760279,"""world""",0.016273855183808375,1.9348885741698632,0.24719734262360316,0.010901023575907968,-0.015332074381125247,0.7376587769322777,0.6749115675367741
1688746241345632136,22851,1688746241,342770719,"""world""",0.017286491177893753,1.9347992154040534,0.2471529003348165,0.012507139000584953,-0.014637002952331486,0.7388274263028454,0.6736195987063525
1688746241355690895,22852,1688746241,352765204,"""world""",0.015900747180392562,1.9342009285929689,0.2484134158306712,0.010895616047383814,-0.013508686563192795,0.737766515531252,0.6748328455989381
1688746241366061042,22853,1688746241,362748991,"""world""",0.014843343032615823,1.934496526781832,0.24878940316306714,0.009671704731777182,-0.014451684326724758,0.7369001869856601,0.6757778639229028
1688746241375814751,22854,1688746241,372776486,"""world""",0.015104117208083858,1.934433953461918,0.24842341569820223,0.009729507229681383,-0.014411588612613015,0.7368819768868823,0.6757977470678699
1688746241386166025,22855,1688746241,382789066,"""world""",0.016137914091544123,1.9349343285400455,0.24736493691895717,0.010839428793639904,-0.015446551168764918,0.7376234103624301,0.6749486019881191
1688746241395607721,22856,1688746241,392738931,"""world""",0.014075449550583003,1.9344107337549052,0.24907392678248683,0.009386553568332678,-0.01421888193469828,0.736445093967646,0.6762827364199245
1688746241405747179,22857,1688746241,402728181,"""world""",0.01551732125000958,1.9338623300273723,0.2493558073647076,0.010483399710256596,-0.012519157093524354,0.7376758270377848,0.6749575862528718
1688746241415798056,22858,1688746241,412764454,"""world""",0.015733324641598226,1.9341082286390936,0.2490732154032304,0.010732356312985584,-0.013120330429511133,0.7377620577430344,0.6748479974128658
1688746241425761733,22859,1688746241,422935606,"""world""",0.017352249745334773,1.9346441358115956,0.2469661374317949,0.01238725341527794,-0.014543134671092937,0.7387658086016013,0.6736914228546971
1688746241428038557,22860,1688746241,423205017,"""world""",0.01417450287147198,1.9345331520733813,0.24884970096069273,0.009711778745154682,-0.014395877084054797,0.736566047823298,0.6761426604427153
1688746241445779748,22861,1688746241,442776548,"""world""",0.014960107384172873,1.9343258604407403,0.24874707765211224,0.009547114955271708,-0.014012167603549447,0.7367982858828037,0.6758999908827069
1688746241455599181,22862,1688746241,452716917,"""world""",0.017131653573443397,1.9347194773082754,0.247167529723415,0.012462553393714174,-0.014738640448822043,0.7387744209179772,0.6736763408625366
1688746241465810292,22863,1688746241,462793677,"""world""",0.01745359578224651,1.9347758671817765,0.24695841325232976,0.012552281744117896,-0.014813532622221614,0.7388683874354368,0.6735699707697962
1688746241475566355,22864,1688746241,472775496,"""world""",0.016778552430534097,1.9341991222845996,0.24628740457468082,0.012681065327153558,-0.01820388669419561,0.7382872867333236,0.6741214218071852
1688746241478109271,22865,1688746241,473342178,"""world""",0.01680726157959722,1.9342313525730832,0.24626059027309377,0.012745010366787287,-0.018344753596144837,0.738276729391883,0.6741279593405628
1688746241497100892,22866,1688746241,492813762,"""world""",0.01558253788423021,1.9338257370318586,0.24929133631863581,0.010423626704998686,-0.012623922783126742,0.737609648000579,0.6750288821645651
1688746241505623994,22867,1688746241,502751449,"""world""",0.01716013522177831,1.9347230108993974,0.24726448166741352,0.012494614488937742,-0.014577341284584305,0.7387981221752888,0.673653264224343
1688746241515670476,22868,1688746241,512730153,"""world""",0.017504643297291105,1.934725619604467,0.24689295343475906,0.012781920176064948,-0.014608970566150252,0.7390229780513136,0.6734005037180905
1688746241517845211,22869,1688746241,513003553,"""world""",0.014807010762335501,1.9345315942211556,0.2487798808158227,0.009881031496849744,-0.014364636559591722,0.7369448535255921,0.675727981731712
1688746241535614531,22870,1688746241,532736009,"""world""",0.015542625852210588,1.9340153981700188,0.24742491897439367,0.011052623911818339,-0.017275642008830038,0.7371937419428345,0.6753701048596749
1688746241546444262,22871,1688746241,542792187,"""world""",0.01563109391272351,1.9342766918342076,0.2482900580924336,0.010829509639164611,-0.014015697393482667,0.7375349444653467,0.6750766531587709
1688746241555600683,22872,1688746241,552735333,"""world""",0.015715348049845163,1.934037072030672,0.24916059303193847,0.010723619115477983,-0.012867411637286526,0.7377360430588908,0.6748814447609545
1688746241565750345,22873,1688746241,562775522,"""world""",0.017578090998666373,1.9345810386417093,0.2470420908124399,0.012832825380518447,-0.014107563633274388,0.7391221233967875,0.6733014049788625
1688746241575704228,22874,1688746241,572770228,"""world""",0.016277791465700076,1.9350064022083178,0.24729387155680613,0.011021107563406863,-0.015582312565909638,0.7377418012946778,0.6748131306855686
1688746241585693380,22875,1688746241,582774667,"""world""",0.016380231314657906,1.934887429106118,0.2471415906197542,0.010884089233431125,-0.015515473675247648,0.7376367565696267,0.6749317165725974
1688746241603613979,22876,1688746241,592763636,"""world""",0.015626680481774555,1.9343067460894434,0.24866749936670085,0.010927104672815343,-0.013665193090933612,0.7377142303258231,0.6748863424725939
1688746241606835199,22877,1688746241,602752061,"""world""",0.01658071128141374,1.9345204710138042,0.24667359531265004,0.011411873686963817,-0.01741796561460106,0.7376826911874071,0.6748263708060807
1688746241615674879,22878,1688746241,612796272,"""world""",0.016555337038202837,1.9344801522629809,0.2464984323692519,0.011558370572543039,-0.017531415641648906,0.73774214393952,0.6747559429829634
1688746241625755011,22879,1688746241,622766169,"""world""",0.015232901976271494,1.9342211439252737,0.24866821612072612,0.011313509730899604,-0.013656623189482305,0.7377359116814642,0.6748564482585524
1688746241635707865,22880,1688746241,632744215,"""world""",0.013143237061479688,1.934394214756901,0.24915294603041105,0.007269751577630707,-0.01501031830307716,0.7349913663432361,0.6778713244099818
1688746241645771709,22881,1688746241,642761809,"""world""",0.014858758901728674,1.935155703530375,0.2478002092854946,0.008970174182067551,-0.016232464442562336,0.7362566248123174,0.6764482430262045
1688746241647991565,22882,1688746241,642986509,"""world""",0.017383034644340385,1.9346993427151775,0.2471340163972728,0.012611520412540907,-0.014262518173782249,0.7389409707853335,0.6735011297860276
1688746241665573040,22883,1688746241,662754844,"""world""",0.01575673704529596,1.934355084398167,0.24859591282552398,0.01097326549684273,-0.013795422516997995,0.7377429506793666,0.6748515484792305
1688746241675684673,22884,1688746241,672774868,"""world""",0.016048220573629354,1.9345943290187066,0.24674525448269952,0.010877520195212384,-0.017448626198183638,0.7373086747703064,0.6752430252188122
1688746241685787706,22885,1688746241,682737086,"""world""",0.015798165532944393,1.9344077730607425,0.24657026734380366,0.010979490955975798,-0.018451727398920294,0.7371734438283335,0.6753623458919059
1688746241695728893,22886,1688746241,692749878,"""world""",0.0159739773101887,1.934141606426537,0.2487051439975261,0.010998318368177907,-0.013228412185536121,0.7378870451725812,0.6747049389700649
1688746241705752342,22887,1688746241,702907571,"""world""",0.015256701314477624,1.9340417902758373,0.24872601728862812,0.011313885933118956,-0.01341561955744333,0.7377339421856642,0.6748634289129776
1688746241715974605,22888,1688746241,712767132,"""world""",0.013085946806604295,1.9345648068609684,0.24947912736807062,0.007222410378405354,-0.014956164681539038,0.7350251252142902,0.6778364221772548
1688746241725998577,22889,1688746241,723171974,"""world""",0.014100067655487594,1.934348587308541,0.2489461242943279,0.009353338118097106,-0.014319760956130828,0.7364032452577036,0.6763266369781175
1688746241728161876,22890,1688746241,723365020,"""world""",0.01578547880261652,1.9341992761572642,0.24875227566837618,0.011137698406450451,-0.013145078502472518,0.73789685042755,0.674693557635222
1688746241745949916,22891,1688746241,742783186,"""world""",0.016662900238805657,1.9343834649757088,0.24643615085380863,0.011886121644626105,-0.01772499242156672,0.737922679007391,0.6745477481709207
1688746241755692444,22892,1688746241,752763993,"""world""",0.01581235923614028,1.9342712949928613,0.2482969238502726,0.010966450933030654,-0.013854547939385047,0.7377453836578798,0.6748477882803029
1688746241765566631,22893,1688746241,762702965,"""world""",0.017103913176228037,1.9347830079724906,0.24729710909478397,0.012098734258448603,-0.014622471989526705,0.7385866673813837,0.6738913404316161
1688746241775567739,22894,1688746241,772753723,"""world""",0.014140239327345048,1.9343094817842112,0.24889526661639425,0.009353688359903977,-0.014131259930983034,0.7363909895927545,0.6763439409453096
1688746241785596987,22895,1688746241,782738022,"""world""",0.013604970557652621,1.9339616675521876,0.2482075388888012,0.009795042615742627,-0.018126190651500815,0.7359488996432048,0.6767235147876696
1688746241796529051,22896,1688746241,792716319,"""world""",0.014250415348218493,1.9343788046460226,0.2488119555711962,0.009511790796555111,-0.01432135032618156,0.7364808144420839,0.6762399239318854
1688746241805568197,22897,1688746241,802764157,"""world""",0.014274517501682987,1.9345660349364735,0.24845515934252066,0.01004812752895851,-0.014887180348082642,0.7367097600328766,0.6759705144950828
1688746241815392772,22898,1688746241,812766244,"""world""",0.01583445737553663,1.9341998177365973,0.24850309830068362,0.010984652327463115,-0.013461918066008164,0.7377685458082933,0.6748301171340423
1688746241825629570,22899,1688746241,822763607,"""world""",0.014896135693455059,1.934387694519346,0.24863294470349487,0.009780808457660061,-0.014188028695278116,0.7368983697051177,0.6757838621583059
1688746241827918245,22900,1688746241,823007286,"""world""",0.015034826402570929,1.9345628893928517,0.24867272443675145,0.00974212732729849,-0.014409014055097528,0.7369197225202134,0.6757564604425402
1688746241847477756,22901,1688746241,842744003,"""world""",0.015837645187931692,1.9341638194145565,0.2486936529585422,0.010944186008044709,-0.013272248416652917,0.7378537202480171,0.6747414021169511
1688746241856025383,22902,1688746241,852765299,"""world""",0.015610288782874895,1.9340900153563643,0.24927525845462267,0.01075447267449037,-0.012812950934874792,0.7377691521163482,0.6748457955647045
1688746241865498586,22903,1688746241,862754492,"""world""",0.016883374579695312,1.9340728388980861,0.24603974513260154,0.012843130327656986,-0.018673496882540205,0.7383829193157491,0.6740007559196922
1688746241875904392,22904,1688746241,872743124,"""world""",0.01723638491516818,1.9346499320332187,0.24714851260066273,0.012599742056597366,-0.014486851100222282,0.7389055695500487,0.6735354013956693
1688746241885615015,22905,1688746241,882767288,"""world""",0.01747016849313887,1.9346825877366458,0.2469911240964018,0.01267146570929952,-0.014569259575471474,0.7389453449760796,0.6734886396743329
1688746241895853459,22906,1688746241,892788336,"""world""",0.017288192138669813,1.934719857143003,0.24707800411701678,0.012596794863744584,-0.01447983822742175,0.7389395514586046,0.6734983254130813
1688746241905747199,22907,1688746241,902698097,"""world""",0.015703911696908785,1.9343964500170487,0.24867467484453917,0.010848227418139157,-0.013728945374329336,0.737721243674993,0.6748786547605538
1688746241915739716,22908,1688746241,912774327,"""world""",0.014793818485968967,1.9341054481537445,0.247375971707195,0.010132316681707587,-0.018085252278785956,0.7365136528199008,0.6761049467490686
1688746241925883868,22909,1688746241,922798393,"""world""",0.015007985372925919,1.9345664994085592,0.24861394084135008,0.009908237579775624,-0.014494137066469872,0.7369536132719766,0.6757152645191161
1688746241937692444,22910,1688746241,932744591,"""world""",0.017486910812752016,1.9346288610352345,0.2469445947081535,0.012510010934506563,-0.014420722323660158,0.7389035889380121,0.6735406659204831
1688746241945736989,22911,1688746241,942752626,"""world""",0.013219235823542012,1.9345379656259558,0.24911623596256632,0.007391260634304449,-0.015223551362157533,0.7350109189539389,0.6778440541663296
1688746241955030678,22912,1688746241,952754093,"""world""",0.014061413049549689,1.9342200959486708,0.24913339014474778,0.009336154035696256,-0.01403136849882302,0.7363948728368137,0.6763420349095012
1688746241965741008,22913,1688746241,962784595,"""world""",0.014080796267420901,1.9344135220686116,0.2488641604245304,0.00971579037324791,-0.0144543206423034,0.7365809653668146,0.6761251049114239
1688746241976011307,22914,1688746241,972803039,"""world""",0.014889309724457817,1.934528702474184,0.24878311612157528,0.009734982551161921,-0.014427245863943783,0.7368689928128193,0.6758114915585051
1688746241985761910,22915,1688746241,982771143,"""world""",0.01662083949895938,1.9345224222692214,0.2465762327272622,0.011609422347158095,-0.017070711081687354,0.7378089324214192,0.6746938501091414
1688746241995703591,22916,1688746241,992772538,"""world""",0.014718797062957829,1.9341815565774667,0.24754769569500848,0.010286897690514095,-0.01811642816144024,0.7365386506980262,0.6760745452940137
1688746241997902970,22917,1688746241,993061417,"""world""",0.0158760106048513,1.9340936977086938,0.24842201525380436,0.010868062864255974,-0.013516005231061877,0.737726709274356,0.6748766592759023
1688746242016174925,22918,1688746242,12768527,"""world""",0.016166160989886966,1.9348718508224505,0.24735558059469342,0.010853582729385369,-0.015296698517162267,0.7376131370800425,0.6749630143669725
1688746242025921753,22919,1688746242,23009809,"""world""",0.01632344860174147,1.934924560986769,0.24727722596755736,0.01081911381379711,-0.015379975655673369,0.7376215795786879,0.6749524490398982
